restaurant_key,restaurant_id,restaurant_name,cuisine,city_key,price_tier,price_symbol,rating,num_ratings,commission_rate,avg_prep_time_mins,is_pure_veg
947,RST-7329222b-d5c0-5dcd-9d77-b63f244c5ff5,Choudhury North Junction,North Indian,7,Premium,₹₹₹,3.7,1,0.215,21,True
948,RST-df498c43-de8d-5763-bee4-929ae08b21b2,Chakraborty South Foods,South Indian,20,Budget,₹,4.53,3,0.157,22,False
949,RST-bc583277-4950-5733-9bca-d6bc10ecabe2,Oak Chinese Cafe,Chinese,9,Budget,₹,4.03,3,0.22,21,False
950,RST-7e0a4a1f-c156-56c7-bf42-04bf53e13939,Guha Biryani Express,Biryani,1,Mid,₹₹,3.14,1,0.164,15,False
951,RST-a777e20b-850b-550a-b195-b27d976907c7,D’Alia South House,South Indian,4,Mid,₹₹,3.72,0,0.192,10,False
952,RST-49f1c070-2b5d-5d9e-bf05-d3b5408cce31,Pillai Fast Express,Fast Food,33,Mid,₹₹,3.62,1,0.2,21,False
953,RST-f3d06e65-88dc-51c6-bceb-46495f3d70f4,Datta Cafe Express,Cafe,1,Mid,₹₹,4.01,4,0.215,24,True
954,RST-96a3ee7a-6a11-5216-98a2-8b28f33c707d,Munshi Fast Corner,Fast Food,20,Mid,₹₹,4.21,12,0.207,23,False
955,RST-0722e68e-a1dc-5581-a870-3e14fd56431d,Rai Chinese Kitchen,Chinese,4,Mid,₹₹,3.85,1,0.167,17,False
956,RST-fa9fb4d7-4b54-5bec-ac4f-1149ed37d553,Agarwal North Cafe,North Indian,8,Mid,₹₹,4.0,6,0.221,18,False
957,RST-67183407-825e-5d13-8b9f-6d500c9e4c47,Mukhopadhyay North Restaurant,North Indian,10,Budget,₹,4.43,1,0.194,30,True
958,RST-3e13d3ab-5e60-593a-bac2-f9aa78f16aa0,Bhatia Fast Junction,Fast Food,4,Budget,₹,4.23,1,0.269,35,False
959,RST-f209a16e-f91a-54cc-8f35-5927189a2a74,Wason Pizza Dhaba,Pizza,15,Budget,₹,4.76,2,0.253,12,False
960,RST-5505b664-5b35-5f57-984a-42dcd027523a,Gupta North House,North Indian,17,Mid,₹₹,4.43,1,0.199,21,False
961,RST-801620c3-fc89-57e2-a48c-0f3ed130abd5,Rama South House,South Indian,2,Budget,₹,3.24,1,0.209,12,False
962,RST-fe3b5ba1-fe11-556c-9904-f5d37e8ea1c1,Sampath Chinese Biryani House,Chinese,6,Mid,₹₹,5.0,3,0.235,13,True
963,RST-fc72bc03-a9ad-5ec3-ab8e-bbfe13491acc,Nagarajan Chinese Restaurant,Chinese,20,Budget,₹,4.86,12,0.226,21,False
964,RST-dfce1aad-589f-5652-866c-03a6d2148321,Patla Street Cafe,Street Food,19,Mid,₹₹,3.73,1,0.236,12,False
965,RST-ade2727e-2e2e-50c6-b096-3499ddb1abb3,Date South Junction,South Indian,10,Budget,₹,5.0,19,0.163,7,True
966,RST-752373bd-795c-552f-8bfa-62c2aeda2202,Venkatesh North Foods,North Indian,22,Mid,₹₹,3.43,1,0.168,11,False
967,RST-2aabb1c3-14fc-5ea1-bbbf-33b07daeef76,Kapadia Chinese Junction,Chinese,2,Budget,₹,4.33,4,0.227,19,False
968,RST-7b58b816-7123-543c-be4b-98e410325da3,Chhabra North Dhaba,North Indian,2,Mid,₹₹,4.99,6,0.17,31,False
969,RST-b44898f5-7372-516e-880e-84a592a205ee,Rana North Corner,North Indian,15,Budget,₹,3.86,0,0.19,6,True
970,RST-77722810-9cfb-5dfc-89bf-330f8b456c6f,Andra Biryani Point,Biryani,17,Mid,₹₹,4.3,2,0.216,10,False
971,RST-dd09792b-9054-5502-bd66-3babf25cb775,Yohannan Chinese Point,Chinese,25,Mid,₹₹,5.0,6,0.202,20,True
972,RST-7ae3bd9d-0396-5150-9e29-edb72c1441d3,Sharma North Cafe,North Indian,3,Budget,₹,4.06,3,0.225,20,False
973,RST-feddddf8-4e33-558c-95b4-0843c955e6c5,Mutti Fast Express,Fast Food,9,Mid,₹₹,4.31,2,0.214,13,False
974,RST-cdbc286a-9cec-5019-9006-6fab589cf19d,Dhillon Biryani Restaurant,Biryani,15,Mid,₹₹,4.25,2,0.24,17,False
975,RST-893ecf8e-e8ee-55ea-b9f9-0a9a1605ab1d,Minhas North Restaurant,North Indian,3,Mid,₹₹,4.54,6,0.15,18,False
976,RST-b459d797-8a36-5002-8467-e0027138cf87,Kanda Cafe Corner,Cafe,9,Mid,₹₹,5.0,37,0.249,12,True
977,RST-3f3aa10d-8ff1-5cd3-bb9f-93cac84bcc28,Tata Chinese House,Chinese,14,Budget,₹,4.1,2,0.229,17,False
978,RST-ed0704d0-830a-5ef3-ad24-42124a7ea6b9,Shah Street Kitchen,Street Food,3,Mid,₹₹,3.91,1,0.235,22,False
979,RST-3dc8a9f4-3715-5d19-8f63-95ae65ed792d,Din Street Cafe,Street Food,6,Premium,₹₹₹,5.0,26,0.224,6,True
980,RST-62b30ed4-0fcd-5b25-ad14-cc58fa6a0db8,Mander Biryani Biryani House,Biryani,3,Premium,₹₹₹,3.82,1,0.192,24,True
981,RST-fd9ecbcb-372a-5018-9f5e-38d53778374a,Dhingra South House,South Indian,36,Budget,₹,4.48,2,0.181,22,True
982,RST-cf0a74a7-2bef-5e6f-bee3-c48d7d2299e3,Banerjee Beverages House,Beverages,4,Mid,₹₹,4.61,3,0.218,19,False
983,RST-5522f4b5-a81c-5ff2-ab75-08ad3c601e58,Nagarajan Chinese Corner,Chinese,2,Budget,₹,4.48,2,0.248,17,False
984,RST-202cce1f-1c61-5d86-a637-29d6bed2ea4e,More South Kitchen,South Indian,1,Mid,₹₹,4.1,2,0.194,12,False
985,RST-bdf9b21b-491d-5872-953e-23297f9a037d,Thakkar Fast Cafe,Fast Food,1,Budget,₹,4.62,5,0.224,18,False
986,RST-b7d9ecc1-81c5-581c-9a0f-30ba65387142,Dasgupta Biryani Kitchen,Biryani,3,Budget,₹,4.17,3,0.184,12,False
987,RST-2e6fa97c-d2e4-570a-ac02-c83f30f4db6a,Mahal Cafe Junction,Cafe,12,Mid,₹₹,4.39,2,0.195,21,True
988,RST-bb1e513d-1849-5fbd-b813-e7e9ba21a547,Sridhar Rolls Dhaba,Rolls,1,Premium,₹₹₹,4.85,1,0.242,22,False
989,RST-c006f605-1168-59c4-86e0-80842cdf947e,Kale Cafe Biryani House,Cafe,4,Budget,₹,4.16,2,0.196,21,False
990,RST-f97974d2-3a1a-52ea-ae06-93ae6cda5372,Talwar Rolls Restaurant,Rolls,1,Mid,₹₹,4.44,3,0.237,21,False
991,RST-4888a24f-25a1-56bf-b8eb-d4ed0fd6182b,Manne Pizza Corner,Pizza,7,Mid,₹₹,3.73,3,0.21,22,True
992,RST-7f3be6e6-d169-5d84-89d5-00a04331bcfd,Puri Biryani Foods,Biryani,1,Premium,₹₹₹,4.12,2,0.223,17,False
993,RST-8695758e-84db-565f-b513-ede7563f46f4,Bhargava Healthy Kitchen,Healthy,12,Mid,₹₹,3.83,2,0.21,11,False
994,RST-05bddef1-7e07-5c6e-a9c3-d660a4e31210,Nath Street Junction,Street Food,17,Budget,₹,3.8,1,0.2,7,False
995,RST-c535ad90-54f1-57e7-9cc0-c2ffc5687398,Dua Beverages Point,Beverages,19,Budget,₹,4.13,1,0.213,16,False
996,RST-9165e434-0232-5579-8955-0d8f755b64ce,Kade Desserts Corner,Desserts,3,Mid,₹₹,3.78,2,0.218,22,False
997,RST-a5847792-36b6-54e3-b80a-0da456a9cc03,Kar Fast Biryani House,Fast Food,32,Budget,₹,4.94,6,0.208,9,True
998,RST-dee67834-42fb-590a-a22d-6b545a1e8804,Ben South Point,South Indian,17,Premium,₹₹₹,3.59,1,0.231,17,True
999,RST-2ee7c5f4-ae57-5f5e-96f6-e3728120a165,Gola Cafe Junction,Cafe,1,Premium,₹₹₹,4.6,36,0.177,12,False
1000,RST-47697ed0-88f3-5c58-ad12-e5bcf0aca247,Sura North Point,North Indian,7,Premium,₹₹₹,4.82,7,0.15,14,False
1001,RST-49924189-0c6a-5333-af25-4bc99bc85c6d,Ramanathan South House,South Indian,22,Budget,₹,3.77,1,0.175,16,False
1002,RST-d7dbe1a5-09ae-5d95-adba-345749a0146f,Mistry Biryani Express,Biryani,5,Mid,₹₹,4.23,2,0.225,10,False
1003,RST-447e8a1b-0a48-522e-b827-30aa80fd55d4,Dutta Fast Point,Fast Food,6,Mid,₹₹,4.15,2,0.192,11,False
1004,RST-c1a0cefe-065b-58bf-9c99-ab6f579ddda9,Bains Fast Restaurant,Fast Food,13,Budget,₹,3.84,2,0.224,24,False
1005,RST-33f9070d-c294-506e-bb68-52c1b904f4fa,Ramanathan South House,South Indian,1,Budget,₹,4.22,1,0.228,15,True
1006,RST-e2c2776c-64c9-5ed0-96ee-b9ce31af72fd,Nazareth North Junction,North Indian,45,Budget,₹,4.63,1,0.251,26,False
1007,RST-929b3ab8-477a-5e56-800f-9e6ca3ab73cd,Sami South Biryani House,South Indian,3,Mid,₹₹,4.19,4,0.17,18,True
1008,RST-d60389b4-9b80-575e-9a46-e69956e5d9e7,Solanki Chinese Foods,Chinese,1,Premium,₹₹₹,3.73,0,0.216,15,False
1009,RST-d7e95695-4b68-552c-be86-b1b6de992780,Pall North Express,North Indian,1,Premium,₹₹₹,3.65,1,0.237,23,False
1010,RST-13d696a1-0806-5984-b8b2-9d08f83cb9a6,Raman Pizza Dhaba,Pizza,6,Budget,₹,4.73,9,0.207,14,True
1011,RST-de8686a0-74dc-58e9-8fd5-c1aebc35bbda,Raman South Foods,South Indian,33,Mid,₹₹,3.66,1,0.23,20,True
1012,RST-2d006834-b1dd-5acd-bf3e-8709220d9c51,Bora Chinese Biryani House,Chinese,26,Budget,₹,5.0,3,0.237,14,False
1013,RST-d81cfcb2-e620-50eb-ba0c-713b1cc28f41,Wable Chinese Express,Chinese,37,Budget,₹,4.41,2,0.218,13,False
1014,RST-7e9afb6b-e4b3-5d40-9b92-c69ba5860540,Mandal Biryani Cafe,Biryani,10,Budget,₹,3.82,0,0.23,28,True
1015,RST-a5839758-3486-52b5-9b05-1d57b020a820,Mandal Cafe Cafe,Cafe,8,Mid,₹₹,4.65,3,0.15,10,False
1016,RST-8ac68305-7363-5a66-ae10-6f101bae25c1,Hayer North Cafe,North Indian,6,Mid,₹₹,4.05,10,0.208,22,False
1017,RST-7fa34629-39bb-5494-9bb6-a5d4d0e05374,Ramesh Chinese House,Chinese,1,Premium,₹₹₹,3.28,1,0.205,13,True
1018,RST-e11cf5f9-8c89-5069-8b57-52df55cf1c57,Chatterjee Pizza Dhaba,Pizza,37,Mid,₹₹,4.77,347,0.238,18,False
1019,RST-f9b0bcaf-6e0a-5532-a37c-67fec668f434,Deep North Kitchen,North Indian,9,Budget,₹,4.6,4,0.233,15,False
1020,RST-a3df0d18-c957-54e6-8f28-3605ab35b29d,Naik Beverages Restaurant,Beverages,8,Mid,₹₹,4.88,3,0.192,24,False
1021,RST-f2c62d4c-3e28-55bf-bfe0-d97d8ea18854,Bhagat Street Junction,Street Food,9,Budget,₹,4.3,5,0.169,19,False
1022,RST-3612830d-9f66-513a-9d15-05c793b7c79f,Modi Fast Cafe,Fast Food,24,Budget,₹,4.09,3,0.232,16,False
1023,RST-6abf421e-ca90-52f3-a17d-59f5c7de4c4f,Shankar Street Point,Street Food,3,Mid,₹₹,4.35,4,0.183,27,False
1024,RST-d9966c5c-7c51-5563-8535-e85f30268d9d,Gade Biryani House,Biryani,18,Budget,₹,4.65,5,0.197,28,False
1025,RST-8b0c9c42-0bb0-5079-b2c8-d8491ad11b75,Devan Biryani Kitchen,Biryani,18,Budget,₹,3.37,1,0.203,18,True
1026,RST-2c9f4bb4-9bb3-5a92-899f-d194c0f501ac,Sathe North Junction,North Indian,29,Budget,₹,4.27,1,0.214,18,False
1027,RST-8cc4782b-9385-5b8a-a5bc-3dd02b6d51eb,Subramanian North Cafe,North Indian,1,Budget,₹,4.03,4,0.243,20,False
1028,RST-751392fa-b42e-5999-8273-f2dabef25474,Manne South Dhaba,South Indian,3,Premium,₹₹₹,3.85,1,0.206,25,True
1029,RST-f204d24f-5f65-5b35-bf3c-d093ef927f77,Dhillon Biryani Kitchen,Biryani,8,Budget,₹,4.26,14,0.213,26,False
1030,RST-6b16d233-e763-52ae-a8fd-99fe6cb9873d,Kadakia Biryani Corner,Biryani,29,Budget,₹,3.91,2,0.239,6,False
1031,RST-919c80bb-4d23-578a-ba36-68bbb45f3494,Kamdar South Restaurant,South Indian,45,Premium,₹₹₹,4.0,1,0.207,19,False
1032,RST-d8e282a0-1aeb-58fc-bf81-53c14a773795,Hayre Fast Restaurant,Fast Food,12,Mid,₹₹,4.99,21,0.196,11,False
1033,RST-7ffce46d-e493-5346-a424-a88df3358bd6,Andra South Express,South Indian,3,Mid,₹₹,4.84,2,0.244,18,False
1034,RST-64274322-4e09-56c4-9fcc-2b492334aef9,Pathak Chinese Dhaba,Chinese,3,Premium,₹₹₹,4.39,4,0.228,16,True
1035,RST-78b82a8a-fd71-5e49-ac76-065bc6da0a01,Chaudry South Point,South Indian,14,Budget,₹,3.85,1,0.18,28,True
1036,RST-7743fba2-86df-52b9-94d1-37cca52b314e,Divan Pizza Biryani House,Pizza,3,Budget,₹,4.48,3,0.21,16,False
1037,RST-389b32a2-ebe0-579e-b1e3-c931f50c06ee,Puri Biryani Point,Biryani,10,Mid,₹₹,4.2,3,0.199,13,False
1038,RST-7a4eeff0-c0c2-5dff-a88b-99a3a6da6d19,Sane Rolls Point,Rolls,28,Budget,₹,3.57,1,0.209,15,False
1039,RST-a07f2544-7984-5333-a3ca-4a7fe6d45e7b,Ganguly North Biryani House,North Indian,6,Premium,₹₹₹,3.66,1,0.182,12,False
1040,RST-472b73c0-98b6-5d4e-9bbf-b0e75e521132,Bhalla Biryani Point,Biryani,6,Budget,₹,3.44,1,0.24,13,True
1041,RST-855bbe2a-c107-5a52-a110-ad99f358f3b0,Char Street Junction,Street Food,1,Mid,₹₹,3.88,1,0.221,17,False
1042,RST-dd56d204-ec21-575c-be68-5653a69c86e7,Parekh North Cafe,North Indian,4,Mid,₹₹,4.67,2,0.213,27,False
1043,RST-d75b1f29-967f-5737-a3f7-f7c87411e4b8,Som Biryani Dhaba,Biryani,17,Premium,₹₹₹,3.26,1,0.203,20,True
1044,RST-4418917b-03e5-5ee0-8b0e-c2e37b0075fe,Gola North Foods,North Indian,6,Budget,₹,3.92,2,0.237,22,False
1045,RST-45ef86aa-15de-5eae-9b9b-c90dd554e1bb,Ben North Point,North Indian,2,Budget,₹,3.72,1,0.21,10,False
1046,RST-3f0d66bf-76b3-5479-85f2-7849d209ca5d,Dalal Biryani Express,Biryani,2,Premium,₹₹₹,4.92,2,0.204,14,False
1047,RST-576fc579-8837-5b47-8e87-565c393be9ce,Varma North Express,North Indian,2,Mid,₹₹,3.91,2,0.183,14,False
1048,RST-205a4b3a-7fb4-5473-b0f5-a3fc6ce66650,Nigam Biryani Dhaba,Biryani,15,Budget,₹,3.97,1,0.232,14,False
1049,RST-9d65291c-6728-518b-a86d-681e965ae9d5,Saraf Mughlai Junction,Mughlai,13,Budget,₹,4.41,1,0.187,14,False
1050,RST-3b39784a-f891-5b35-983d-ea250efcdbf2,Dixit South Point,South Indian,9,Premium,₹₹₹,4.34,1,0.205,19,False
1051,RST-5d1c5b18-04e5-5826-846c-c65657c606d3,Raval North Dhaba,North Indian,9,Mid,₹₹,3.68,1,0.219,22,False
1052,RST-42617f11-a1e5-5db6-a0a8-6ba9ef5760a5,Konda Beverages Biryani House,Beverages,2,Mid,₹₹,3.34,1,0.181,29,False
1053,RST-8da2bd9c-62cb-58e3-a5c2-9d32ba7ba949,Bandi Biryani Point,Biryani,9,Premium,₹₹₹,4.48,2,0.19,24,False
1054,RST-a575a765-72a7-5591-bcb5-1eb7e2056f41,Dani Cafe House,Cafe,1,Budget,₹,4.45,2,0.182,16,False
1055,RST-4b51d3f8-10cc-55c4-809f-c9b80a79edc6,Khosla Chinese Kitchen,Chinese,39,Budget,₹,3.02,1,0.161,21,True
1056,RST-03953697-dd92-564d-add7-4d3f4cc8d2c7,Ranganathan Pizza Restaurant,Pizza,1,Mid,₹₹,4.03,2,0.265,21,False
1057,RST-8e5a0604-ee7d-525b-b36a-27410cf5fd00,Suresh Mughlai Express,Mughlai,7,Premium,₹₹₹,3.29,1,0.205,15,True
1058,RST-7954174b-870b-53b3-b386-d7be6f06b1da,Mittal South Biryani House,South Indian,1,Budget,₹,4.05,1,0.214,19,True
1059,RST-cb22cbc4-dc04-5519-a878-6acc8a50bca1,Gera Desserts Foods,Desserts,23,Mid,₹₹,3.87,1,0.231,18,False
1060,RST-7e07f7a0-14bd-5af5-af2e-799b44e031dd,Prashad Pizza Biryani House,Pizza,3,Budget,₹,4.14,1,0.198,30,False
1061,RST-5a400d13-6243-598d-82f1-4b0d055c3665,Chakraborty Beverages Express,Beverages,39,Budget,₹,4.47,1,0.185,23,False
1062,RST-00b5c22b-5e1b-5ca2-be65-5d28a4f4044f,Sheth South Cafe,South Indian,1,Premium,₹₹₹,3.78,1,0.195,15,False
1063,RST-04f6962c-cfb4-5ce0-8402-465480c8666b,Raja Biryani Junction,Biryani,26,Budget,₹,4.31,2,0.219,28,True
1064,RST-f05bf01f-087c-581d-aa36-b75b0a9f366a,Maharaj North Point,North Indian,15,Budget,₹,4.93,10,0.171,24,True
1065,RST-dba2980a-5f3e-522f-a4ed-d74a114d673c,Saxena Street Biryani House,Street Food,4,Premium,₹₹₹,4.32,1,0.209,26,False
1066,RST-f1309107-2e31-5afe-9e7f-572f45026647,Pillai North Corner,North Indian,3,Mid,₹₹,4.54,2,0.211,16,False
1067,RST-6e16dbb6-b3b0-5587-a9a8-1808716f0309,Apte North House,North Indian,6,Mid,₹₹,4.52,1,0.234,6,False
1068,RST-707a0f10-1a00-528c-965a-dd0f431ac29f,Dar Cafe Foods,Cafe,27,Mid,₹₹,3.9,2,0.191,6,False
1069,RST-8f047370-914a-5589-a07b-8815abb337ac,Dada Chinese Restaurant,Chinese,31,Budget,₹,4.26,1,0.246,15,False
1070,RST-421a4a40-209e-503b-a58a-e9111ddce31d,Butala Fast Dhaba,Fast Food,3,Mid,₹₹,4.39,1,0.211,18,False
1071,RST-b5609fcf-8112-5c6c-9cf2-4557247987b4,Dara Chinese Corner,Chinese,6,Budget,₹,3.85,6,0.19,24,False
1072,RST-93cdb0f4-3c82-53d2-b85c-e51f27b2b66c,Suresh Pizza Corner,Pizza,4,Budget,₹,3.46,1,0.169,23,False
1073,RST-7f507477-302b-5243-80c1-68940a13e238,Upadhyay South Restaurant,South Indian,2,Mid,₹₹,3.58,6,0.215,28,False
1074,RST-466a63be-c246-5103-8db2-bba4d45f0049,Kar Biryani House,Biryani,14,Budget,₹,4.69,2,0.234,13,False
1075,RST-2c0bda7f-85ad-5836-be2d-b0c41d9c8ce1,Bajaj Fast Corner,Fast Food,5,Premium,₹₹₹,3.95,1,0.241,17,True
1076,RST-b48fea39-5baf-538f-94fb-7d45eba9db21,Srinivasan Chinese Foods,Chinese,3,Premium,₹₹₹,3.93,2,0.155,19,True
1077,RST-359dc305-63ae-5282-8487-37fbf3c08590,Mahal South Foods,South Indian,31,Mid,₹₹,3.98,3,0.253,22,False
1078,RST-7a9044dc-4ee3-5ae4-a1a8-411e9c0966cd,Chandra North Biryani House,North Indian,20,Budget,₹,4.51,30,0.248,10,False
1079,RST-1fb46982-2c80-5537-809d-050af209499c,Golla Rolls Kitchen,Rolls,22,Budget,₹,4.17,1919,0.212,16,False
1080,RST-974f22d2-1d91-5ab3-994b-f41a16ba757e,Rajagopalan South Biryani House,South Indian,1,Premium,₹₹₹,4.66,1,0.19,25,False
1081,RST-e73fd761-cc07-5105-b161-f7aef0d34757,Sule Chinese Junction,Chinese,38,Budget,₹,4.13,3,0.182,24,False
1082,RST-5b0bdd75-07a1-57f2-bfa4-ff5f089f5983,Saraf Chinese Biryani House,Chinese,11,Mid,₹₹,4.03,1,0.18,11,False
1083,RST-3c8a6e80-2f54-579f-bb30-cde398fb5378,Misra Biryani Biryani House,Biryani,9,Premium,₹₹₹,4.28,11,0.227,15,False
1084,RST-47ce51eb-c557-5ae1-82cc-183d669301c1,Dass Rolls Restaurant,Rolls,1,Budget,₹,4.24,7,0.175,23,False
1085,RST-29bce00b-3645-5e5c-bc9b-353dd9ed757d,Chaudhary Biryani House,Biryani,35,Budget,₹,4.12,6,0.216,25,False
1086,RST-24965dd5-bb29-53db-ac57-c37c375f701c,Nanda Cafe House,Cafe,10,Mid,₹₹,4.29,1,0.208,7,False
1087,RST-503288dd-6b03-5cea-ae63-cf217f1966e5,Bhatt Pizza Point,Pizza,27,Mid,₹₹,4.5,2,0.211,14,False
1088,RST-194afe86-a650-5f37-b84a-518fbae589e7,Yogi Beverages Corner,Beverages,15,Budget,₹,3.86,5,0.207,21,True
1089,RST-e69db844-ab76-5c9d-9928-109b263962e7,Goyal Rolls Kitchen,Rolls,24,Mid,₹₹,4.07,4,0.244,20,False
1090,RST-d319c1b3-617f-54d7-a2b0-32381e261b32,Ravi North Cafe,North Indian,17,Mid,₹₹,4.18,1,0.239,23,False
1091,RST-1576b356-746d-53dd-a438-f990d3529d1d,Bahri Street Cafe,Street Food,38,Budget,₹,4.86,4,0.216,9,True
1092,RST-b6df3305-a456-581b-bf9a-ef262c6fa741,Ramesh Desserts Dhaba,Desserts,3,Budget,₹,4.5,5,0.261,8,False
1093,RST-aba7912a-6a59-58aa-b9d3-7830c5f384e1,Yadav Fast Junction,Fast Food,3,Mid,₹₹,4.72,11,0.206,16,False
1094,RST-c7c9066f-e978-5afd-9af5-b842035b8a02,Wagle South Junction,South Indian,18,Mid,₹₹,4.4,2,0.219,16,False
1095,RST-87a8b163-24b1-596b-894b-059cd49e9844,Suresh South Foods,South Indian,9,Premium,₹₹₹,4.46,1,0.255,14,False
1096,RST-046402a2-939d-50fd-8acc-c98db734acd2,Bhatt Fast Junction,Fast Food,12,Budget,₹,4.82,20,0.153,23,False
1097,RST-e384904c-7043-5666-baef-9ef92582f8ce,Venkataraman Biryani Point,Biryani,18,Premium,₹₹₹,4.04,2,0.208,10,False
1098,RST-bf0df277-47e3-5139-a4f0-c25f6c3c0842,Yohannan Pizza Express,Pizza,10,Premium,₹₹₹,4.25,1,0.223,24,True
1099,RST-bc1b8f9e-8dbb-5447-82fc-2d5f644a98ba,Dash Chinese Kitchen,Chinese,23,Mid,₹₹,3.88,1,0.204,15,False
1100,RST-7fc59310-ee5f-530d-b6e6-304f5fcc1065,Johal Biryani Kitchen,Biryani,5,Budget,₹,3.87,1,0.197,27,False
1101,RST-1b0d12a2-0600-50f8-9139-365087f73e72,Dalal South Junction,South Indian,30,Budget,₹,3.93,8,0.186,14,False
1102,RST-48abb70f-65ec-5920-85eb-7dab948bb88f,Golla North Restaurant,North Indian,2,Mid,₹₹,4.01,2,0.228,13,False
1103,RST-ba0d7408-5389-55cf-aa87-55a1fa2d75d1,Gole North Junction,North Indian,14,Budget,₹,4.72,1,0.207,17,False
1104,RST-125ca81c-6e5c-5e89-adc8-8330b47457e6,Ahluwalia Beverages Biryani House,Beverages,34,Budget,₹,4.21,1,0.233,25,False
1105,RST-6bd6a610-81d5-50bc-928d-f63b4d90ec44,Sekhon Fast Point,Fast Food,4,Premium,₹₹₹,5.0,8,0.199,13,False
1106,RST-dbfb5f53-9b00-5655-bdd7-9f16fe5c3416,Murthy Street Restaurant,Street Food,5,Budget,₹,4.63,5,0.18,6,True
1107,RST-11fdc07b-89c0-5df2-9d83-c65891ad40ad,Das Rolls Point,Rolls,5,Premium,₹₹₹,4.26,4,0.241,27,False
1108,RST-33fa07c1-de8c-5080-862a-379678fb8576,Baral Desserts Kitchen,Desserts,11,Mid,₹₹,4.53,58,0.229,13,False
1109,RST-c1781b65-6220-5a8d-a516-a87a95bad60c,Dave Biryani Foods,Biryani,7,Premium,₹₹₹,3.69,1,0.181,19,True
1110,RST-038e413e-bd82-5f60-afce-157dba3e4e7b,Jhaveri Beverages Corner,Beverages,2,Budget,₹,4.4,2,0.223,11,False
1111,RST-0c212130-5a9e-513f-a78b-80598724d0ea,Edwin Street Dhaba,Street Food,34,Mid,₹₹,3.52,1,0.206,13,True
1112,RST-17f43b0a-65f3-5c2f-b851-30fc3b66c66e,Chahal Rolls Cafe,Rolls,3,Mid,₹₹,4.17,5,0.167,17,False
1113,RST-d91d00a0-8f38-5538-bcee-d54becdb379d,Kunda North Kitchen,North Indian,10,Premium,₹₹₹,4.32,2,0.28,16,True
1114,RST-0d8f0e10-6559-541b-9da0-7095c85eff03,Banerjee Pizza Restaurant,Pizza,12,Budget,₹,4.2,2,0.204,13,False
1115,RST-59719fe5-45aa-5428-9d5e-1b05963afd16,Chad North Foods,North Indian,1,Budget,₹,5.0,3,0.173,17,False
1116,RST-53eb78ca-bb23-5300-8478-80c83f1fa6a7,Dash North House,North Indian,2,Premium,₹₹₹,4.74,11,0.203,11,False
1117,RST-02a085d0-c79b-5c7b-98cb-705787291635,Toor Pizza Junction,Pizza,46,Budget,₹,4.07,5,0.238,24,False
1118,RST-3a13f75f-0ad6-51d8-842e-dded8237a040,Misra Beverages Biryani House,Beverages,15,Mid,₹₹,4.69,2,0.216,24,False
1119,RST-087b2cc7-f120-5676-8ba0-1bf45cd5bf62,Patla North Foods,North Indian,1,Budget,₹,4.25,4,0.202,8,True
1120,RST-12a22aef-ea0e-507c-8d08-21ae2b194a43,Garg North Cafe,North Indian,24,Budget,₹,4.61,6,0.234,18,False
1121,RST-73ed6620-0e0e-5c1c-9fff-5b21a6fe0a7d,Sampath Cafe Corner,Cafe,9,Mid,₹₹,4.2,1,0.207,14,False
1122,RST-5f41a678-a1da-5eb6-a10f-555c775fa499,Acharya North Biryani House,North Indian,1,Mid,₹₹,4.61,3,0.231,12,False
1123,RST-9480fbdb-8c9c-5573-896b-ca5f3746231a,Kothari North Point,North Indian,16,Mid,₹₹,3.52,1,0.218,9,False
1124,RST-5dbd1be1-7ad4-5634-b4d8-5d4b93c26815,Mital Rolls Kitchen,Rolls,9,Mid,₹₹,4.39,6,0.221,32,False
1125,RST-609ec923-2436-57ea-b5d5-f5099fbd96bb,Batra Beverages Cafe,Beverages,3,Mid,₹₹,4.93,9,0.202,33,False
1126,RST-38aafdb6-2c21-5470-a9a7-493221d6b6f0,Venkataraman Biryani Junction,Biryani,33,Premium,₹₹₹,3.88,2,0.15,26,True
1127,RST-d94dfa14-88bb-5b30-aa18-46b43ec0c54a,Memon Fast Restaurant,Fast Food,4,Budget,₹,4.11,7,0.226,16,False
1128,RST-dd255de6-87e6-5a3f-a301-3003716913f0,Walla Chinese Biryani House,Chinese,4,Mid,₹₹,5.0,107,0.206,14,False
1129,RST-43dd209e-0c48-52c5-86bf-b69f0b3c1a07,Saxena South Express,South Indian,4,Mid,₹₹,4.41,2,0.256,21,False
1130,RST-125af731-a043-591d-b1ab-1aa1ad917c29,Dey Desserts Dhaba,Desserts,22,Mid,₹₹,4.08,1,0.17,19,False
1131,RST-449e6dd3-5c0d-52a0-8669-d649d9b94b37,Swaminathan Beverages House,Beverages,18,Budget,₹,4.14,3,0.249,20,False
1132,RST-d9f4d0e4-0bae-56cb-a440-43be7a0b48ec,Munshi Chinese House,Chinese,36,Mid,₹₹,4.54,3,0.224,15,False
1133,RST-5ac524b2-4085-5b48-80ea-e43837ac5c5c,Virk Chinese Corner,Chinese,3,Mid,₹₹,3.77,1,0.241,24,False
1134,RST-04609b79-836f-5cec-b37f-ad55d2dce8cc,Pandey South Express,South Indian,23,Mid,₹₹,3.75,1,0.191,15,False
1135,RST-70732902-21de-580d-a70f-038fd75aca37,Yohannan North Corner,North Indian,11,Mid,₹₹,4.2,4,0.227,6,False
