customer_key,customer_id,signup_date,gender,age_group,city_key,city,persona,is_gold_member,device_preference,marketing_channel
3558,CUST-5c7eccda-143c-5da3-bb16-ba8cf470ad8c,2023-04-11,Male,25-34,2,Delhi,habitual_regular,True,Web,Referral
3559,CUST-de81c961-cce2-5823-a836-b6b1d77de871,2024-10-25,Female,18-24,34,Jodhpur,habitual_regular,False,iOS,Google Ads
3560,CUST-5253118d-de14-5784-a189-d1dcf8dfb789,2026-04-14,Other,25-34,5,Pune,value_seeker,False,Android,Instagram Ads
3561,CUST-9aed5474-0c0d-53be-8cca-4e2fbccd578c,2024-11-08,Female,35-44,6,Chennai,occasional,False,Android,Instagram Ads
3562,CUST-c4e1aff0-5127-5355-a94e-533837dfc979,2026-03-16,Male,25-34,28,Guwahati,night_owl,False,Web,Google Ads
3563,CUST-221fe987-1084-5c30-97b5-9936530f0000,2023-08-13,Male,25-34,6,Chennai,occasional,False,iOS,Instagram Ads
3564,CUST-acea5e1f-a2f4-57b8-b899-48d6261443eb,2025-02-13,Female,35-44,21,Visakhapatnam,value_seeker,False,Web,Instagram Ads
3565,CUST-1934bcdf-52c8-5419-ac2b-49af2ca7734c,2024-07-31,Female,25-34,3,Mumbai,premium_foodie,False,Android,Organic
3566,CUST-b2946462-4085-54d1-bee9-17c89d21102e,2024-12-16,Female,25-34,1,Bengaluru,value_seeker,False,Android,Organic
3567,CUST-533813a9-2b4b-5ce5-b090-41a1f417a3d1,2025-10-17,Female,18-24,23,Nashik,habitual_regular,False,Android,Google Ads
3568,CUST-97e941cf-e624-56c2-8ecc-00ad9cf93f09,2024-08-21,Female,25-34,11,Jaipur,habitual_regular,False,Android,Referral
3569,CUST-37bcfee7-b914-552e-9c65-d90cb07e1b67,2023-11-19,Male,25-34,2,Delhi,occasional,False,Android,Organic
3570,CUST-8c368971-30dc-5dac-94b1-b9616f964bb8,2023-05-04,Male,25-34,8,Gurugram,habitual_regular,True,Android,Push Notification
3571,CUST-1872dedb-dea6-5134-b67f-bce2d7254d8b,2024-08-09,Male,25-34,23,Nashik,habitual_regular,True,iOS,Google Ads
3572,CUST-24dae2d0-1dfa-53d3-88a0-b43bba0d6cba,2025-10-29,Male,35-44,50,Meerut,value_seeker,True,Android,Instagram Ads
3573,CUST-af7c54bb-222e-58d0-b664-dca9771de9a2,2025-02-11,Male,18-24,6,Chennai,value_seeker,False,Android,Organic
3574,CUST-8336471b-9b8d-5bda-a2b5-7316d021c7b9,2026-06-20,Female,35-44,7,Kolkata,habitual_regular,True,iOS,Instagram Ads
3575,CUST-a18a9523-8e44-5279-a4cc-1e49f582f0f9,2024-04-16,Female,18-24,24,Kanpur,value_seeker,False,Android,Organic
3576,CUST-d3266c70-f274-546d-a8b3-191c6b17951a,2026-04-09,Male,55+,1,Bengaluru,occasional,False,Android,Google Ads
3577,CUST-6c576809-c6e3-51b0-995f-305ae20cfebe,2026-01-21,Female,25-34,11,Jaipur,value_seeker,False,Android,Push Notification
3578,CUST-834ef496-c3db-5509-ab37-53df4e08d7f0,2025-12-11,Male,25-34,9,Noida,premium_foodie,True,Android,Instagram Ads
3579,CUST-40f15600-8879-59d8-9837-e4c85761c17c,2025-10-15,Female,25-34,3,Mumbai,night_owl,False,Web,Push Notification
3580,CUST-23bdf152-6ddd-5e29-9ba8-0c06c2ec9986,2023-03-02,Male,25-34,8,Gurugram,occasional,False,iOS,Organic
3581,CUST-a735e5c9-8d11-5e8b-9c0a-6e1a8b8387a0,2025-12-06,Male,35-44,49,Jamshedpur,occasional,False,Android,Google Ads
3582,CUST-40a0fc7d-6c56-5201-9690-3d30a6be786b,2024-03-11,Female,25-34,24,Kanpur,night_owl,False,iOS,Organic
3583,CUST-efa44832-3b14-51f4-bb09-c6c2bfe8a914,2024-08-08,Male,35-44,9,Noida,habitual_regular,False,Android,Google Ads
3584,CUST-cd4f115f-accb-5475-948a-75546234df41,2024-04-01,Male,25-34,21,Visakhapatnam,night_owl,False,iOS,Push Notification
3585,CUST-f185e203-30b3-5bb7-bd49-8d2d7862d910,2024-12-31,Female,35-44,5,Pune,habitual_regular,True,Android,Google Ads
3586,CUST-cc57a1e5-3ac9-5af4-90c9-3ad9cf31378b,2024-03-22,Female,18-24,2,Delhi,habitual_regular,True,Android,Offers/CRM
3587,CUST-72680dac-5de8-501d-9186-830ccd3fb1df,2026-02-15,Male,25-34,5,Pune,value_seeker,False,Android,Organic
3588,CUST-18c8f4f2-6279-55dc-8d03-5b34dc461767,2025-10-03,Male,18-24,3,Mumbai,night_owl,False,iOS,Organic
3589,CUST-56c4c81d-4a95-5c14-8be7-507748fed8f1,2025-08-30,Male,35-44,8,Gurugram,value_seeker,False,Android,Instagram Ads
3590,CUST-80da3020-9d2c-5c94-855c-cbd61d266c19,2025-11-15,Female,18-24,46,Patna,habitual_regular,False,Android,Organic
3591,CUST-dbc66d9e-9393-5d6e-9d5a-34e9f8ccf9ff,2024-08-31,Female,25-34,23,Nashik,habitual_regular,False,Android,Google Ads
3592,CUST-46acb1bc-f6b7-5c9f-afba-afaaea9d794c,2025-05-25,Female,45-54,17,Nagpur,value_seeker,False,Android,Organic
3593,CUST-b4595b83-0f2c-5652-8ffc-024b530538fe,2025-08-29,Male,25-34,6,Chennai,night_owl,False,Android,Organic
3594,CUST-055555b7-104c-5899-9729-d31f0b0b2327,2025-06-06,Female,25-34,2,Delhi,occasional,False,Android,Organic
3595,CUST-05512909-21ce-525f-9491-f3bc72f3dc85,2025-06-23,Male,35-44,16,Coimbatore,premium_foodie,False,Android,Organic
3596,CUST-2bd449d6-5ff6-5634-be62-f3ba86423286,2023-06-29,Female,35-44,2,Delhi,habitual_regular,True,Android,Google Ads
3597,CUST-dfb353d0-e7ab-5d3e-9c95-921fd8e538f4,2025-01-27,Female,18-24,10,Ahmedabad,night_owl,False,Android,Instagram Ads
3598,CUST-d16592d5-f2ca-5e13-b8c4-533ca715ab48,2025-06-23,Male,18-24,29,Ranchi,habitual_regular,True,iOS,Organic
3599,CUST-12bba83b-adc8-5077-9364-22a56ea9ef0b,2023-10-07,Male,18-24,33,Ludhiana,habitual_regular,False,Android,Organic
3600,CUST-13aaace1-3698-52f4-8c86-3d425e02d624,2024-01-28,Male,25-34,8,Gurugram,value_seeker,False,Android,Instagram Ads
3601,CUST-83b2dca4-e45c-5aae-87b4-edf125caafe0,2025-06-12,Male,25-34,1,Bengaluru,value_seeker,False,Android,Organic
3602,CUST-adc7d80d-65fa-56c3-817d-e8c9d3239d8b,2024-01-17,Male,18-24,40,Guntur,night_owl,False,Web,Offers/CRM
3603,CUST-98791e31-7d75-59d3-8009-996969bce6b8,2025-04-01,Male,25-34,10,Ahmedabad,occasional,False,Android,Organic
3604,CUST-cd5e5454-9747-5922-96ef-b895e4187dfd,2024-04-02,Male,18-24,15,Indore,value_seeker,False,iOS,Instagram Ads
3605,CUST-17d5f6a7-2d91-5241-a619-e5995cdaefad,2024-01-21,Male,35-44,45,Aurangabad,occasional,False,Android,Offers/CRM
3606,CUST-1bfee068-0e0e-5685-870f-d4f327e43445,2025-12-28,Male,25-34,2,Delhi,occasional,False,iOS,Organic
3607,CUST-fee2f153-2630-514c-b332-b9f0d7963c57,2026-01-11,Male,25-34,25,Thiruvananthapuram,habitual_regular,False,Android,Referral
3608,CUST-5b18f53a-a1c8-5963-a760-b53e0793540f,2024-09-18,Male,25-34,40,Guntur,value_seeker,False,iOS,Organic
3609,CUST-35dbaea2-c930-56e7-8ed7-fe0c20dbccd5,2024-09-09,Female,18-24,2,Delhi,value_seeker,False,Android,Organic
3610,CUST-add139bc-aa2e-52b6-9773-e1e9415f688d,2024-12-10,Male,18-24,49,Jamshedpur,occasional,False,iOS,Google Ads
3611,CUST-1011d07f-4da4-5ad1-bcca-ef628e789584,2024-02-25,Male,25-34,47,Kota,night_owl,False,iOS,Referral
3612,CUST-b5f24a6d-18fd-5d9c-81b5-e1f001003f3e,2025-05-21,Female,18-24,3,Mumbai,night_owl,False,iOS,Offers/CRM
3613,CUST-7b8ec926-5a5d-5c6e-8a89-ab005eb267a7,2026-06-07,Female,25-34,12,Lucknow,premium_foodie,False,Android,Instagram Ads
3614,CUST-7e0d444d-112e-5483-bfec-80abd557ff3c,2025-11-29,Male,45-54,7,Kolkata,value_seeker,False,Android,Push Notification
3615,CUST-26170777-c6e2-56fe-b641-ccd39d5a4be0,2024-07-09,Male,35-44,22,Bhopal,premium_foodie,True,Android,Instagram Ads
3616,CUST-221255b1-2d13-5000-b672-745922b75e21,2024-10-12,Male,45-54,45,Aurangabad,occasional,False,Web,Push Notification
3617,CUST-15920d37-0a08-5e56-9302-c2a80a40a208,2024-02-17,Male,25-34,49,Jamshedpur,occasional,False,iOS,Instagram Ads
3618,CUST-8053aaad-192a-5056-9d04-d71a19736bd8,2025-10-17,Female,25-34,11,Jaipur,occasional,False,Android,Organic
3619,CUST-c9a19e6f-6774-5ebe-a6da-4dc9aa76aa22,2024-09-29,Male,35-44,19,Bhubaneswar,habitual_regular,False,Android,Organic
3620,CUST-78507791-83a8-501e-becb-397721af7785,2026-03-07,Male,25-34,49,Jamshedpur,premium_foodie,True,Android,Referral
3621,CUST-49c34407-b593-5079-b9fb-4fb46075b1a7,2025-11-02,Male,18-24,1,Bengaluru,occasional,False,Android,Referral
3622,CUST-e603e1ac-b0dd-5375-96a0-8fabd03a3d35,2024-10-19,Male,25-34,2,Delhi,premium_foodie,False,iOS,Referral
3623,CUST-180e4087-d3bb-5eef-a20e-80e074681b24,2024-11-12,Male,45-54,8,Gurugram,value_seeker,False,Android,Organic
3624,CUST-4c0eee81-ac3d-5620-9a8e-892316e733ba,2023-11-12,Female,35-44,23,Nashik,value_seeker,False,iOS,Google Ads
3625,CUST-05a854db-9022-5f48-9a69-9865be440dff,2025-02-12,Female,25-34,5,Pune,habitual_regular,False,iOS,Instagram Ads
3626,CUST-15aca5e2-8b6d-5fc1-b589-e81abda674b9,2026-05-01,Female,25-34,7,Kolkata,night_owl,False,Android,Referral
3627,CUST-72dc1d8b-08a0-5128-9189-ad6c5950d91f,2025-08-24,Male,18-24,38,Madurai,occasional,False,Android,Organic
3628,CUST-ab7b704c-7d9e-576f-8431-274639e29f42,2025-02-27,Female,35-44,1,Bengaluru,night_owl,False,Android,Organic
3629,CUST-72b07b33-b772-5cea-9bd4-f2903f846e05,2024-12-04,Female,18-24,4,Hyderabad,habitual_regular,False,Web,Organic
3630,CUST-203f6d90-5fff-5950-a982-365310dc357c,2025-07-28,Female,25-34,49,Jamshedpur,value_seeker,False,iOS,Referral
3631,CUST-bd81b093-b546-5c9d-93a1-ae725c32a449,2026-04-04,Female,35-44,3,Mumbai,premium_foodie,False,Android,Offers/CRM
3632,CUST-f3925f25-7887-597c-ad2a-f2ebc29f6750,2024-11-22,Male,25-34,20,Vadodara,habitual_regular,False,Android,Google Ads
3633,CUST-533c537f-f4f3-51e7-8df3-28f0b326712c,2025-07-30,Female,25-34,2,Delhi,occasional,True,iOS,Organic
3634,CUST-105b7f4d-4475-5f60-8522-da4dd0faecf7,2026-06-15,Female,18-24,1,Bengaluru,value_seeker,False,iOS,Google Ads
3635,CUST-814a003b-c392-5058-9a55-69cde2e56462,2025-07-11,Female,18-24,5,Pune,habitual_regular,True,iOS,Referral
3636,CUST-f8ed7556-d3a7-5946-8f43-551b30fe1ba6,2025-10-12,Female,25-34,11,Jaipur,value_seeker,False,Android,Instagram Ads
3637,CUST-1d0f48ec-0fdb-517e-8322-7091602a2289,2026-03-10,Female,55+,15,Indore,night_owl,False,Android,Organic
3638,CUST-7af75231-410c-5b05-b841-8723c6ebaa95,2025-01-27,Male,25-34,4,Hyderabad,premium_foodie,True,Android,Offers/CRM
3639,CUST-346e2775-073f-569d-a464-b546cd3d0500,2023-06-26,Male,25-34,6,Chennai,occasional,False,Android,Organic
3640,CUST-02833256-1641-5343-91ba-8eab1c166ef4,2025-01-09,Male,25-34,43,Warangal,occasional,True,Android,Push Notification
3641,CUST-8edce84d-f3bb-5cbe-9f1a-ce6db01005cb,2023-11-10,Female,25-34,2,Delhi,occasional,False,Android,Organic
3642,CUST-ca4c33e6-92f3-5115-b7cb-da4bb90abfd8,2026-03-18,Male,18-24,1,Bengaluru,premium_foodie,True,Android,Organic
3643,CUST-071cacbf-2766-5636-bada-802ba5c9143f,2025-12-28,Female,25-34,8,Gurugram,value_seeker,False,Android,Offers/CRM
3644,CUST-e8a89189-ff74-5db5-a360-508b48bca3e3,2025-11-30,Female,18-24,45,Aurangabad,habitual_regular,False,Android,Push Notification
3645,CUST-1a34a612-a394-5e5f-a880-dbb97db7b09d,2024-12-14,Female,25-34,31,Dehradun,occasional,False,Android,Instagram Ads
3646,CUST-c57ea298-cbb2-582c-8175-38974918701c,2025-11-23,Female,25-34,4,Hyderabad,value_seeker,False,Android,Instagram Ads
3647,CUST-bb76a28e-761e-5931-adda-1056fc3de7da,2025-06-22,Male,18-24,2,Delhi,habitual_regular,False,Android,Referral
3648,CUST-b242be7a-dc00-58f8-8533-68d59bfa447e,2023-10-04,Female,25-34,8,Gurugram,night_owl,True,Android,Push Notification
3649,CUST-9d0c1d5c-683c-5065-90ff-1df00d256c55,2023-12-15,Female,25-34,48,Gwalior,occasional,False,Android,Instagram Ads
3650,CUST-99c4d0de-98ee-5620-b874-56e0d121cac8,2026-01-23,Male,18-24,21,Visakhapatnam,premium_foodie,True,iOS,Google Ads
3651,CUST-acc14b3a-d589-5d69-b454-ce01a6562aa7,2026-03-08,Male,25-34,26,Mysuru,occasional,False,Android,Push Notification
3652,CUST-3cd0c7b7-1ded-5d6f-8ac4-ffdc2e548f3b,2025-08-29,Male,25-34,5,Pune,value_seeker,False,iOS,Google Ads
3653,CUST-77123cc1-5576-579b-8ef8-857c9fad9fd7,2024-05-22,Male,25-34,5,Pune,night_owl,False,iOS,Google Ads
3654,CUST-35c7a566-5565-546d-a9c9-d2cd3fd25b95,2026-04-01,Female,35-44,1,Bengaluru,value_seeker,False,Android,Instagram Ads
3655,CUST-62e453ec-2df2-5d3b-b804-d167dae386d8,2026-03-07,Male,18-24,10,Ahmedabad,premium_foodie,True,iOS,Organic
3656,CUST-ed2d1db8-6b86-526d-a069-d486e0e8553e,2025-10-23,Female,25-34,8,Gurugram,value_seeker,False,Android,Google Ads
3657,CUST-1b2f17e5-bc48-559f-811a-41504d456121,2025-11-30,Male,18-24,3,Mumbai,night_owl,True,Android,Instagram Ads
3658,CUST-bda874f8-e715-53a9-9bcc-674ddfdd5467,2023-10-09,Female,25-34,2,Delhi,value_seeker,False,Android,Instagram Ads
3659,CUST-32342e81-e10c-5c12-9184-22c90aada399,2025-11-25,Male,18-24,14,Kochi,habitual_regular,False,Android,Organic
3660,CUST-d0514d88-aeee-5189-8c8c-3e7461b0b01c,2026-03-07,Female,35-44,8,Gurugram,night_owl,True,iOS,Offers/CRM
3661,CUST-7c319853-d75c-5fe8-8ddd-47205dae9cca,2025-10-02,Male,18-24,17,Nagpur,value_seeker,True,Android,Organic
3662,CUST-9c73c14a-1e5b-5825-a1bb-ec8f609ba2da,2026-04-30,Female,18-24,3,Mumbai,premium_foodie,False,Android,Organic
3663,CUST-6bca7986-ec64-5d5f-905f-d24303455717,2023-09-03,Female,25-34,1,Bengaluru,value_seeker,False,Android,Organic
3664,CUST-cc049735-b23f-5ac1-ab5f-8872f7679b58,2023-12-20,Male,35-44,3,Mumbai,habitual_regular,True,Android,Referral
3665,CUST-b29ef469-2cec-5865-8f4b-46942fcaeca3,2026-06-21,Female,35-44,18,Surat,habitual_regular,False,Android,Instagram Ads
3666,CUST-96d14bf1-1407-55da-b63e-b3f4fd1163ad,2026-03-10,Male,45-54,1,Bengaluru,value_seeker,False,Android,Referral
3667,CUST-29083f7c-9706-5706-943e-6ad441f0a791,2024-06-10,Male,18-24,15,Indore,occasional,False,Android,Google Ads
3668,CUST-4ac191b0-ebe1-57b4-a1ed-dba3ffd7cdb6,2026-04-27,Female,45-54,7,Kolkata,night_owl,False,Android,Offers/CRM
3669,CUST-f4d23d7e-d19d-579e-9241-b78b6f2493b5,2023-06-04,Female,35-44,35,Udaipur,habitual_regular,False,Android,Referral
3670,CUST-bd8584c4-0c20-55cf-a4b4-f6270fbe53b7,2025-01-24,Male,35-44,10,Ahmedabad,occasional,False,Web,Offers/CRM
3671,CUST-8702e2d6-cfe8-540e-b305-17a5b2ef2004,2024-02-16,Other,18-24,21,Visakhapatnam,night_owl,False,Android,Instagram Ads
3672,CUST-a461a6e1-6e2b-5821-ba96-89ea0bd020b7,2026-04-21,Male,35-44,11,Jaipur,value_seeker,False,Android,Instagram Ads
3673,CUST-19a9b839-ff19-51bc-8b6f-cd8c4aaf371a,2026-06-27,Male,35-44,12,Lucknow,night_owl,True,Web,Google Ads
3674,CUST-d9efd5fe-7681-5497-8e02-3e079346d315,2023-10-11,Female,35-44,3,Mumbai,value_seeker,False,Android,Google Ads
3675,CUST-9d768987-add7-5ac7-98d4-831b74cb6227,2026-03-13,Male,18-24,6,Chennai,value_seeker,False,Android,Instagram Ads
3676,CUST-ded1daf7-be43-5cc9-962c-5ae8873971ff,2023-07-09,Male,25-34,26,Mysuru,occasional,False,Android,Organic
3677,CUST-50dbbe25-bb0d-5f3a-8af3-fee60e59cfdc,2026-05-06,Male,25-34,47,Kota,habitual_regular,False,iOS,Referral
3678,CUST-a91c5c8e-4c09-5334-9e34-c22a724d05bc,2026-04-18,Female,18-24,6,Chennai,value_seeker,False,Android,Google Ads
3679,CUST-8b2d6f35-04c8-54ad-9e05-0f279b2abffd,2026-01-03,Female,35-44,9,Noida,habitual_regular,True,Android,Instagram Ads
3680,CUST-83d80419-8b62-58ec-bd21-109ddcce069f,2023-03-20,Female,18-24,4,Hyderabad,value_seeker,True,Android,Organic
3681,CUST-fcab0f3b-2294-51a0-9719-df6875eacb3e,2024-06-22,Male,25-34,3,Mumbai,premium_foodie,False,Android,Google Ads
3682,CUST-b3de8f74-adf7-5286-84ce-6b6c7ecbecf0,2025-05-03,Female,25-34,11,Jaipur,occasional,False,iOS,Instagram Ads
3683,CUST-13927a93-7b94-5b4e-8ac7-ded5b69baeb4,2025-01-19,Female,35-44,1,Bengaluru,habitual_regular,True,Android,Organic
3684,CUST-a4417c73-6faa-5a48-8b48-a2edb24a7d40,2025-01-12,Female,55+,19,Bhubaneswar,occasional,False,Android,Organic
3685,CUST-64977b46-1ed4-5e7a-8082-9b05a6a87f80,2025-10-11,Male,25-34,2,Delhi,night_owl,False,Android,Organic
3686,CUST-d815a260-e858-5c56-8817-dd5e47fd5563,2023-11-29,Male,25-34,1,Bengaluru,night_owl,False,Android,Organic
3687,CUST-9bc329ea-b537-5eec-a23c-70934c34c3d1,2025-08-18,Female,25-34,3,Mumbai,premium_foodie,False,Android,Organic
3688,CUST-4b42f0d4-2dfb-50df-bad7-fcb2acf2f210,2023-12-05,Male,25-34,35,Udaipur,occasional,False,iOS,Organic
3689,CUST-056e25b6-298b-5653-b886-987e7291fd91,2024-06-18,Male,35-44,2,Delhi,night_owl,True,Android,Google Ads
3690,CUST-7502866f-03d0-532c-806b-21255f973ee9,2025-07-06,Female,35-44,12,Lucknow,habitual_regular,True,Android,Organic
3691,CUST-db5b131b-dbfd-54c5-8762-7ca03363733e,2025-10-11,Female,18-24,8,Gurugram,occasional,False,Android,Instagram Ads
3692,CUST-62bb94b0-c9fa-578b-8ecb-be8af11f7703,2024-04-20,Male,18-24,13,Chandigarh,premium_foodie,True,Android,Organic
3693,CUST-a31a4573-d66a-5b11-be69-d5a06d9221ee,2024-08-22,Male,25-34,6,Chennai,occasional,False,Android,Offers/CRM
3694,CUST-8009afb4-a52a-5605-99cb-97d223b40e22,2025-11-29,Male,25-34,8,Gurugram,habitual_regular,False,iOS,Organic
3695,CUST-0dd2cfd8-7115-5363-909f-04ccf9843f78,2025-06-22,Male,35-44,47,Kota,value_seeker,False,Android,Google Ads
3696,CUST-e2a7fe8e-fc97-5b90-8ffb-66602c687259,2024-08-23,Female,35-44,5,Pune,night_owl,False,iOS,Referral
3697,CUST-61692ea0-8390-542f-91eb-664f544f5cca,2025-05-19,Male,25-34,3,Mumbai,habitual_regular,False,Android,Organic
3698,CUST-a77d767a-8e24-57a9-a90b-c5f41676c788,2023-11-08,Female,18-24,1,Bengaluru,night_owl,False,Android,Google Ads
3699,CUST-c08f71ea-f17c-5c23-b745-4b0099fbac7c,2024-12-20,Female,25-34,14,Kochi,occasional,False,Android,Google Ads
3700,CUST-8d607d21-f8f8-5b22-835e-2a11dce330ab,2025-12-23,Female,35-44,2,Delhi,value_seeker,False,iOS,Google Ads
3701,CUST-d5ab661b-6a55-50f9-b80c-7bd26cb22728,2026-03-11,Female,25-34,31,Dehradun,occasional,False,Android,Instagram Ads
3702,CUST-2f4ba27d-9da8-5a71-a770-644323b9e9fa,2023-01-22,Male,25-34,13,Chandigarh,night_owl,True,Android,Organic
3703,CUST-cc1051fe-ab93-54ef-a943-b9ba8f327720,2025-10-19,Male,45-54,24,Kanpur,habitual_regular,True,Android,Offers/CRM
3704,CUST-6dec6c57-cbfc-5201-926a-65f591b551a0,2023-01-31,Female,18-24,18,Surat,occasional,False,Android,Organic
3705,CUST-d108ffdf-33bf-53dc-901d-c47445a025a9,2025-11-17,Male,35-44,21,Visakhapatnam,night_owl,False,iOS,Push Notification
3706,CUST-b4863346-c6de-5b7b-9296-285ad26c1476,2026-02-11,Male,18-24,48,Gwalior,value_seeker,False,iOS,Referral
3707,CUST-0fb21c16-3c7f-54d1-8949-2b2356e2e9ff,2026-04-20,Male,45-54,12,Lucknow,night_owl,False,Android,Organic
3708,CUST-c950c3f9-7ee3-5b70-9ac7-14bbd60ad9c0,2023-09-10,Male,55+,5,Pune,habitual_regular,False,Android,Referral
3709,CUST-6d3519d9-821e-5b18-9dd3-4bde0d31f99f,2023-02-03,Female,25-34,12,Lucknow,occasional,False,iOS,Google Ads
3710,CUST-4154f357-ab1d-5618-929d-284aba6d9f98,2024-10-28,Female,18-24,10,Ahmedabad,habitual_regular,True,iOS,Organic
3711,CUST-765726ca-60cf-5dd0-ab70-db920d4c7df7,2024-06-02,Female,25-34,3,Mumbai,premium_foodie,True,Android,Organic
3712,CUST-c9ea05e6-1d68-5107-aa93-7aaf502d9308,2024-12-09,Female,35-44,5,Pune,habitual_regular,False,Android,Instagram Ads
3713,CUST-92d05524-1b09-51f3-9e03-4f9fe7c6b36f,2024-01-04,Male,25-34,15,Indore,night_owl,False,Android,Instagram Ads
3714,CUST-436f00a6-fd60-530e-baf2-45b44cd2f648,2025-12-07,Male,18-24,8,Gurugram,occasional,False,iOS,Organic
3715,CUST-ef6a96d1-8d2c-5a4f-beda-1632a0564a0a,2025-09-10,Other,35-44,5,Pune,occasional,False,iOS,Instagram Ads
3716,CUST-f3fa7d84-e46a-5a4a-91d6-a6543f81dfab,2024-11-21,Female,25-34,11,Jaipur,night_owl,False,Android,Organic
3717,CUST-b3833fbe-3e87-59db-bbfa-158d65e360e4,2025-10-19,Male,18-24,4,Hyderabad,occasional,False,Android,Organic
3718,CUST-09531f33-b7a3-5439-b8fb-8fc5895645d9,2024-10-05,Female,25-34,47,Kota,value_seeker,False,iOS,Offers/CRM
3719,CUST-303f82b9-ba50-5f7d-9e75-54eba19906dc,2025-06-14,Female,25-34,21,Visakhapatnam,night_owl,False,Web,Organic
3720,CUST-1df4ae70-4c07-51a9-8d27-d45065b9cf60,2025-01-23,Female,25-34,2,Delhi,value_seeker,False,iOS,Google Ads
3721,CUST-b24fc90a-5881-5f3f-97c7-ec430c7d954f,2024-09-21,Male,35-44,5,Pune,occasional,False,iOS,Google Ads
3722,CUST-0d60252e-26ad-5b5e-b40c-11f796084c54,2023-06-21,Male,25-34,4,Hyderabad,occasional,False,Android,Instagram Ads
3723,CUST-bf6a2181-aa06-5eaa-bc5f-f30ae3ee74d4,2024-08-29,Female,18-24,4,Hyderabad,occasional,False,Android,Instagram Ads
3724,CUST-eff7aa85-e953-5d6a-8b25-09fe52f969bf,2025-02-08,Female,35-44,4,Hyderabad,occasional,False,iOS,Instagram Ads
3725,CUST-91814888-661d-5807-bd19-8b9db68739bb,2024-08-11,Male,35-44,2,Delhi,habitual_regular,True,Android,Referral
3726,CUST-90fc6405-b6d7-56aa-ad05-433c4276e24c,2026-06-07,Female,45-54,5,Pune,premium_foodie,False,Android,Instagram Ads
3727,CUST-0a6c68a1-3390-5867-83b1-5fb5db135001,2024-02-04,Male,25-34,1,Bengaluru,habitual_regular,True,Android,Google Ads
3728,CUST-73516063-18ca-5545-b942-dba076703477,2024-11-14,Female,55+,21,Visakhapatnam,night_owl,False,Android,Instagram Ads
3729,CUST-7dfdb06c-89f8-5644-9e23-b717a700f2a3,2025-10-07,Male,18-24,3,Mumbai,habitual_regular,True,iOS,Organic
3730,CUST-c0e1cf30-dabf-534b-a35a-cf6caed8c73a,2024-06-25,Female,25-34,2,Delhi,occasional,False,iOS,Push Notification
3731,CUST-d41a0307-59e8-54ba-a45f-9fb4c29e6b0f,2025-03-26,Male,25-34,21,Visakhapatnam,occasional,False,Android,Organic
3732,CUST-032c9c50-7212-5ba3-a1d6-58ad8bcc45cd,2025-10-31,Female,18-24,21,Visakhapatnam,occasional,False,Android,Referral
3733,CUST-8157a8d4-1123-51e0-bd43-c2251fd48153,2026-05-29,Male,25-34,7,Kolkata,premium_foodie,False,iOS,Referral
3734,CUST-0ea18fd6-858a-5120-bae0-fa2becc594f7,2025-05-11,Female,25-34,32,Amritsar,value_seeker,False,Android,Organic
3735,CUST-36e29ee0-84b5-528a-9ede-bfc8ad9d2356,2025-11-07,Male,55+,7,Kolkata,occasional,False,Android,Instagram Ads
3736,CUST-651b5469-5b00-5565-b8c2-f4056da88ff8,2026-01-09,Female,55+,9,Noida,value_seeker,False,iOS,Organic
3737,CUST-89bc9271-654c-542d-8a03-c6ea1d5d7a36,2024-10-09,Female,25-34,24,Kanpur,occasional,False,iOS,Offers/CRM
3738,CUST-3949bfeb-ef8b-5c47-8445-8a37103cf834,2025-01-29,Male,18-24,2,Delhi,habitual_regular,True,Android,Instagram Ads
3739,CUST-1ee9661c-6961-55ed-8271-c131c3f6dcc0,2026-02-26,Male,35-44,1,Bengaluru,occasional,False,Android,Push Notification
3740,CUST-67c439e9-3557-592f-a093-7c43d5afd4c9,2025-08-25,Female,45-54,13,Chandigarh,occasional,False,Android,Google Ads
3741,CUST-5c716b2b-d053-5f5b-9770-1ef152be9457,2023-02-21,Female,25-34,6,Chennai,occasional,False,Android,Google Ads
3742,CUST-20425d9d-7618-5e84-9072-98ef376aafc9,2026-03-26,Female,25-34,3,Mumbai,value_seeker,False,iOS,Google Ads
3743,CUST-9f17fb18-7b22-536e-bab3-8feb41b15417,2024-11-30,Female,18-24,26,Mysuru,occasional,False,iOS,Push Notification
3744,CUST-bddcb62c-7f60-59c6-8e6b-f50989f97701,2025-10-30,Female,18-24,12,Lucknow,premium_foodie,False,Web,Push Notification
3745,CUST-f3b2923b-8ca1-5169-b918-3ce5ab4c0ff0,2024-10-04,Male,18-24,34,Jodhpur,value_seeker,False,Android,Instagram Ads
3746,CUST-06cf8745-c467-5c88-923e-d78726cd8c69,2025-04-21,Male,25-34,7,Kolkata,value_seeker,False,Web,Referral
3747,CUST-c660710c-5773-5ce0-90d7-3b4a530dba50,2025-03-02,Female,18-24,11,Jaipur,value_seeker,False,Android,Google Ads
3748,CUST-3bc5380a-acf8-56b9-80d0-786a4d5a7315,2023-07-14,Female,25-34,31,Dehradun,habitual_regular,False,Android,Google Ads
3749,CUST-c9e9a4d9-cc32-5f1b-94d3-c3ac3e0487ee,2024-11-20,Female,25-34,7,Kolkata,habitual_regular,True,Android,Push Notification
